173	0	4835
173	1	5312
174	0	7526
174	1	7391
175	2	3740
176	0	7737
176	1	5748
177	2	5914
178	2	1032
179	2	8475
180	0	5432
180	1	35
181	0	7354
181	1	35
182	2	468
183	0	7044
183	1	492
184	0	6893
184	1	492
185	0	5540
185	1	492
186	0	4776
186	1	492
187	0	7044
187	1	7391
188	0	1094
188	1	7391
189	0	982
189	1	5261
190	0	6522
190	1	624
191	2	5312
192	0	900
192	1	8218
193	0	1163
193	1	8218
194	2	2560
195	0	7742
195	1	258
196	0	7044
196	1	258
197	0	1788
197	1	1753
198	0	7044
198	1	1753
199	0	1199
199	1	5312
200	2	1205
201	0	7044
201	1	5312
202	0	2042
202	1	3918
203	0	6522
203	1	3918
204	0	7404
204	1	3918
205	0	7405
205	1	3918
206	0	5765
206	1	7493
207	0	7044
207	1	7493
208	0	900
208	1	7493
209	2	8055
210	0	1707
210	1	7667
211	0	6332
211	1	4578
212	0	5226
212	1	4578
213	2	8152
214	0	7504
214	1	5261
215	2	7534
216	0	1199
216	1	4766
217	2	3708
218	2	7276
219	2	3067
220	2	7426
221	2	4477
222	2	2064
223	0	1199
223	1	1753
224	2	69
225	0	7044
225	1	852
226	0	1199
226	1	7011
227	0	6164
227	1	3041
228	2	4935
229	2	1746
230	2	1461
231	0	1163
231	1	4682
232	2	2550
233	0	1122
233	1	5463
234	0	1199
234	1	5463
235	0	1199
235	1	5671
236	2	8289
237	0	7044
237	1	5630
238	2	909
239	0	1199
239	1	415
240	2	1403
241	0	7191
241	1	1403
242	0	1992
242	1	1403
243	2	1329
244	0	7044
244	1	8012
245	0	7044
245	1	3041
246	0	1199
246	1	3041
247	2	6910
248	0	7044
248	1	1201
249	2	2447
250	2	7803
251	2	1334
252	2	7627
253	0	3915
253	1	5528
254	2	7351
255	2	62
256	2	7034
257	0	453
257	1	7667
258	0	7044
258	1	7667
259	0	3915
259	1	415
260	2	415
261	2	2179
262	2	1179
263	0	7044
263	1	5694
264	0	7737
264	1	5909
265	2	5909
266	2	3515
267	0	1122
267	1	5630
268	0	6511
268	1	5630
269	2	3063
270	2	4182
271	0	3915
271	1	8538
272	0	1199
272	1	8538
273	0	1576
273	1	2223
274	0	1199
274	1	2223
275	2	1442
276	2	3835
277	0	4966
277	1	3819
278	2	6454
279	2	6386
280	0	6575
280	1	5261
281	2	5046
282	2	5471
283	2	6516
284	2	1848
285	2	8337
286	0	1788
286	1	3819
287	2	5611
288	2	1776
289	0	7044
289	1	6287
290	0	7404
290	1	1746
291	0	5175
291	1	1746
292	0	7404
292	1	624
293	0	7044
293	1	8570
294	0	3915
294	1	4766
295	2	6562
296	0	7044
296	1	3918
297	2	1733
298	2	5217
299	0	6522
299	1	7667
300	0	1788
300	1	7667
301	0	6893
301	1	5463
302	2	3008
303	0	5765
303	1	468
304	2	4653
305	2	2885
306	2	6460
307	2	4450
308	0	1103
308	1	2480
309	0	5540
309	1	1753
310	2	7068
311	0	2976
311	1	5261
312	2	4265
313	0	7044
313	1	8538
314	0	608
314	1	1116
315	2	4803
316	0	1199
316	1	1116
317	0	7191
317	1	5261
318	0	3774
318	1	7667
319	2	6903
320	2	4299
321	2	7248
322	2	4062
323	2	6405
324	0	1199
324	1	3819
325	0	4654
325	1	5463
326	2	6671
327	2	272
328	0	3121
328	1	4510
329	0	7737
329	1	4510
330	0	1094
330	1	7493
331	0	7404
331	1	7493
332	2	2977
333	0	6522
333	1	368
334	0	7044
334	1	1403
335	0	1558
335	1	7011
336	0	7044
336	1	468
337	0	6337
337	1	468
338	0	3551
338	1	4766
339	2	1116
340	0	630
340	1	1116
341	0	4654
341	1	1116
342	2	6673
343	0	7044
343	1	368
344	0	1788
344	1	4398
345	0	1788
345	1	624
346	2	7025
347	2	3351
348	0	6522
348	1	1116
349	0	7044
349	1	7250
350	0	1199
350	1	7250
351	0	7244
351	1	5909
352	2	3353
353	0	7404
353	1	5909
354	0	1798
354	1	5909
355	0	608
355	1	368
356	0	7044
356	1	45
357	0	7770
357	1	45
358	0	7404
358	1	45
359	0	8307
359	1	45
360	0	3915
360	1	45
361	0	2976
361	1	45
362	0	6806
362	1	45
363	2	8
364	0	6799
364	1	5909
365	2	3827
366	2	3920
367	2	1797
368	0	3915
368	1	664
369	2	992
370	0	5540
370	1	4427
371	0	3915
371	1	1753
372	0	5405
372	1	5630
373	0	3915
373	1	624
374	0	7044
374	1	3067
375	0	7404
375	1	3067
376	0	3785
376	1	5261
377	0	6506
377	1	5261
378	2	7451
379	0	7044
379	1	8163
380	2	3096
381	0	6390
381	1	5261
382	0	5540
382	1	5261
383	2	7691
384	0	2339
384	1	5261
385	2	4572
386	0	608
386	1	2480
387	0	608
387	1	5261
388	0	5405
388	1	415
389	2	853
390	0	1532
390	1	5261
391	0	1103
391	1	5261
392	0	5612
392	1	5261
393	0	5175
393	1	5261
394	0	4736
394	1	5261
395	0	2493
395	1	5261
396	0	665
396	1	5261
397	2	4582
398	0	7742
398	1	4510
399	2	3923
400	0	2821
400	1	5261
401	0	4835
401	1	5261
402	2	7604
403	2	8162
404	2	1991
405	2	7508
406	0	630
406	1	5261
407	0	7770
407	1	5261
408	0	7044
408	1	2760
409	0	6591
409	1	5261
410	0	7770
410	1	624
411	2	655
412	2	6497
413	2	2411
414	0	6522
414	1	5261
415	2	8543
416	0	3964
416	1	5261
417	0	805
417	1	5261
418	0	6725
418	1	579
419	0	731
419	1	579
420	2	8000
421	0	5712
421	1	5854
422	2	5544
423	2	5902
424	2	4533
425	2	6290
426	2	6590
427	2	8605
428	2	3188
429	2	5316
430	0	3915
430	1	7679
431	0	7044
431	1	5909
432	2	1830
433	0	1199
433	1	7679
434	2	5003
435	2	2704
436	0	6522
436	1	4766
437	0	1199
437	1	4682
438	0	6332
438	1	4682
439	0	5765
439	1	7391
440	0	7693
440	1	7391
441	0	1992
441	1	492
442	2	5060
443	0	6434
443	1	5261
444	2	2539
445	0	7742
445	1	5261
446	0	7591
446	1	5261
447	0	3966
447	1	2412
448	0	6522
448	1	4427
449	0	7044
449	1	4427
450	0	3551
450	1	4427
451	2	4427
452	0	7439
452	1	5261
453	0	2077
453	1	5261
454	0	6511
454	1	5261
455	0	6893
455	1	5261
456	2	6508
457	0	7504
457	1	5909
458	2	5839
459	0	7044
459	1	5839
460	2	8138
461	0	6332
461	1	5839
462	0	7404
462	1	8138
463	0	7404
463	1	5839
464	0	1103
464	1	5839
465	0	7737
465	1	5839
466	0	3915
466	1	5839
467	0	7526
467	1	5839
468	0	6893
468	1	5839
469	2	3509
470	2	1435
471	0	1199
471	1	5839
472	0	7737
472	1	4766
473	2	76
474	0	3915
474	1	2412
475	0	6893
475	1	2412
476	2	942
477	0	6332
477	1	5261
478	0	5899
478	1	5261
479	0	7118
479	1	5261
480	2	6934
481	2	2804
482	2	7234
483	0	4835
483	1	4132
484	2	6826
485	0	4654
485	1	5261
486	2	5613
487	2	5570
488	0	7526
488	1	4594
489	0	7044
489	1	4453
490	0	5404
490	1	4766
491	0	1199
491	1	3067
492	2	6361
493	2	5490
494	0	7191
494	1	492
495	2	7955
496	2	8502
497	0	630
497	1	45
498	2	2291
499	0	6575
499	1	3819
500	0	5405
500	1	3819
501	0	6893
501	1	3819
502	0	8358
502	1	3819
503	0	630
503	1	3819
504	2	5936
505	2	3415
506	0	2413
506	1	1753
507	2	3952
508	2	2788
509	0	7044
509	1	2788
510	2	3177
511	2	4622
512	2	7296
513	2	6743
514	0	7404
514	1	5671
515	0	7404
515	1	1837
516	0	1103
516	1	1837
517	0	5432
517	1	1837
518	0	7737
518	1	1837
519	2	5121
520	0	1199
520	1	1837
521	0	6725
521	1	2412
522	0	1163
522	1	1837
523	0	6806
523	1	4510
524	2	4510
525	0	5765
525	1	4510
526	0	1103
526	1	4510
527	0	4776
527	1	1837
528	2	1893
529	0	7044
529	1	1837
530	2	7716
531	0	3092
531	1	1213
532	2	587
533	0	6332
533	1	1213
534	2	1213
535	2	3464
536	2	8158
537	0	7044
537	1	415
538	0	8580
538	1	4594
539	0	7404
539	1	4594
540	2	1824
541	2	3908
542	0	608
542	1	5671
543	0	2438
543	1	5671
544	0	6893
544	1	5909
545	0	3915
545	1	5909
546	2	258
547	2	2956
548	0	6522
548	1	7391
549	0	6787
549	1	1461
550	0	6787
550	1	7391
551	0	5540
551	1	7391
552	0	4776
552	1	7391
553	0	1599
553	1	5463
554	0	6799
554	1	5463
555	0	7526
555	1	2412
556	2	7605
557	0	5226
557	1	4427
558	0	7806
558	1	1753
559	2	7138
560	0	6725
560	1	4978
561	0	3966
561	1	5671
562	0	1103
562	1	1179
563	0	7404
563	1	1179
564	0	7044
564	1	1179
565	0	5432
565	1	5261
566	0	2881
566	1	4398
567	2	7466
568	0	1199
568	1	7391
569	0	4654
569	1	1746
570	0	608
570	1	1746
571	0	5765
571	1	1461
572	2	6566
573	2	6994
574	0	1798
574	1	5261
575	0	7737
575	1	5463
576	0	6787
576	1	5671
577	2	4322
578	0	4966
578	1	7391
579	0	7404
579	1	7391
580	0	5167
580	1	8235
581	2	8235
582	0	1798
582	1	4810
583	2	7299
584	0	7806
584	1	4969
585	2	1529
586	2	4662
587	2	7994
588	0	4044
588	1	5261
589	0	7404
589	1	2760
590	2	1252
591	2	8501
592	2	4527
593	2	5912
594	0	8358
594	1	3067
595	2	4141
596	2	5388
597	0	7439
597	1	3819
598	2	3516
599	2	223
600	2	1582
601	2	1960
602	2	8101
603	2	2896
604	2	1502
605	0	412
605	1	5694
606	0	7404
606	1	5694
607	0	5226
607	1	5694
608	0	1163
608	1	5261
609	2	8014
610	2	4812
611	2	5436
612	2	2118
613	2	557
614	0	7071
614	1	8572
615	2	7287
616	0	1122
616	1	7391
617	2	8613
618	0	3915
618	1	7391
619	0	3638
619	1	7391
620	0	5226
620	1	7391
621	0	1798
621	1	7391
622	2	3834
623	0	1722
623	1	7391
624	0	151
624	1	7391
625	0	362
625	1	7391
626	2	4631
627	2	1288
628	0	3551
628	1	4398
629	0	1103
629	1	2412
630	2	5531
631	2	4499
632	2	495
633	0	1163
633	1	5671
634	2	65
635	2	3234
636	2	4230
637	0	1788
637	1	7391
638	2	4691
639	2	2288
640	0	1788
640	1	4285
641	2	8404
642	0	1788
642	1	4682
643	2	6814
644	0	6725
644	1	4398
645	2	4003
646	2	1481
647	2	821
648	0	1199
648	1	5468
649	2	4335
650	0	1707
650	1	5468
651	0	1103
651	1	4766
652	0	4776
652	1	3756
653	2	2599
654	0	1072
654	1	5671
655	0	3915
655	1	5671
656	2	7647
657	0	1118
657	1	7667
658	0	1532
658	1	7391
659	0	7404
659	1	4993
660	0	7044
660	1	4993
661	2	7493
662	2	1184
663	2	1234
664	0	7044
664	1	3819
665	0	7526
665	1	1753
666	0	5432
666	1	7667
667	2	8525
668	0	269
668	1	7493
669	0	3412
669	1	5694
670	0	8580
670	1	4766
671	0	6725
671	1	2226
672	2	2226
673	0	900
673	1	4766
674	0	1199
674	1	7274
675	0	7044
675	1	7274
676	0	630
676	1	7274
677	0	1163
677	1	7274
678	0	6413
678	1	8538
679	0	6332
679	1	8538
680	0	1565
680	1	8538
681	2	6504
682	2	2409
683	0	3551
683	1	4153
684	0	7044
684	1	4153
685	2	378
686	0	3915
686	1	1109
687	2	8118
688	2	70
689	0	1103
689	1	1116
690	2	6473
691	0	6893
691	1	3516
692	2	6608
693	0	4144
693	1	7391
694	0	7044
694	1	4594
695	2	3222
696	0	7742
696	1	4766
697	0	5226
697	1	4766
698	0	6522
698	1	4510
699	0	1163
699	1	7011
700	0	2428
700	1	5261
701	2	2712
702	2	5600
703	0	4654
703	1	3819
704	2	3841
705	0	1199
705	1	624
706	0	1103
706	1	7493
707	0	4754
707	1	7493
708	2	7613
709	2	8108
710	0	8580
710	1	5671
711	2	156
712	0	7044
712	1	8015
713	2	4961
714	0	759
714	1	7391
715	2	8115
716	0	7044
716	1	3515
717	2	3446
718	2	6428
719	2	45
720	0	1788
720	1	7679
721	0	665
721	1	5839
722	2	5270
723	0	3551
723	1	3284
724	0	7737
724	1	3284
725	0	7404
725	1	3819
726	2	6852
727	2	6414
728	0	5226
728	1	4594
729	2	7911
730	0	2413
730	1	4594
731	0	1707
731	1	1403
732	2	1359
733	0	4835
733	1	7391
734	0	5432
734	1	7391
735	2	5854
736	0	4906
736	1	5854
737	0	3102
737	1	1753
738	0	2042
738	1	4766
739	0	5994
739	1	4766
740	2	733
741	0	6522
741	1	415
742	2	3405
743	0	3915
743	1	2760
744	0	3551
744	1	2760
745	2	6770
746	0	1199
746	1	4810
747	0	1199
747	1	1109
748	2	2266
749	0	7044
749	1	7647
750	0	3915
750	1	7647
751	2	5721
752	2	1969
753	2	550
754	0	7044
754	1	8235
755	2	8068
756	0	7439
756	1	5671
757	0	1992
757	1	5312
758	0	6893
758	1	4755
759	0	4835
759	1	1201
760	0	3915
760	1	7250
761	2	1215
762	2	2854
763	0	7806
763	1	5671
764	0	1551
764	1	7493
765	0	4486
765	1	5261
766	2	2837
767	2	4711
768	2	3687
769	2	110
770	0	4449
770	1	5312
771	2	1656
772	0	2976
772	1	1753
773	0	900
773	1	5312
774	0	1163
774	1	5312
775	0	6893
775	1	4766
776	0	2881
776	1	4969
777	0	7405
777	1	468
778	0	7526
778	1	1746
779	0	7044
779	1	1746
780	2	1618
781	2	3918
782	2	5030
783	2	4660
784	2	1597
785	2	1187
786	2	1059
787	2	220
788	0	1788
788	1	415
789	2	4684
790	2	6539
791	0	7044
791	1	3488
792	0	3551
792	1	3488
793	2	2981
794	0	3033
794	1	624
795	2	2734
796	2	6764
797	0	2973
797	1	1746
798	2	5288
799	0	139
799	1	2652
800	2	5283
801	0	7526
801	1	4766
802	2	4594
803	0	2077
803	1	5468
804	0	7118
804	1	5468
805	0	982
805	1	5909
806	0	7737
806	1	4594
807	0	7044
807	1	5854
808	0	1992
808	1	5854
809	0	7737
809	1	5854
810	0	1199
810	1	5854
811	2	1378
812	0	7404
812	1	4199
813	0	7044
813	1	4199
814	2	3129
815	0	7404
815	1	1403
816	0	5226
816	1	1403
817	0	5540
817	1	1116
818	0	8431
818	1	468
819	0	6893
819	1	468
820	0	5612
820	1	7391
821	2	1436
822	2	7491
823	2	5128
824	0	6725
824	1	4766
825	2	5585
826	0	7806
826	1	8602
827	0	7071
827	1	4969
828	0	6893
828	1	5533
829	2	5533
830	0	6080
830	1	4766
831	0	7044
831	1	7426
832	2	8261
833	0	1199
833	1	7426
834	0	6893
834	1	7426
835	0	4654
835	1	7426
836	2	7075
837	2	4609
838	2	4578
839	0	3915
839	1	5261
840	0	7071
840	1	7011
841	0	900
841	1	4594
842	2	1579
843	2	1866
844	0	7044
844	1	4230
845	0	7404
845	1	4230
846	0	1707
846	1	110
847	2	8015
848	0	7044
848	1	3284
849	2	4810
850	2	8539
851	2	7370
852	2	7064
853	0	7071
853	1	3041
854	0	6337
854	1	5533
855	0	6337
855	1	1582
856	0	1558
856	1	5909
857	0	6893
857	1	5371
858	2	5371
859	0	3092
859	1	6287
860	0	1094
860	1	6287
861	0	4044
861	1	7344
862	0	5540
862	1	8538
863	2	1074
864	0	7032
864	1	4682
865	0	8039
865	1	4682
866	0	4966
866	1	5261
867	0	7737
867	1	5630
868	0	5540
868	1	5630
869	0	7742
869	1	4153
870	0	608
870	1	4594
871	0	4835
871	1	4594
872	0	3551
872	1	4594
873	2	1665
874	0	3551
874	1	5854
875	0	4067
875	1	5854
876	0	7526
876	1	3918
877	0	3551
877	1	3918
878	2	1475
879	0	1103
879	1	5748
880	2	7304
881	0	8580
881	1	1746
882	2	6785
883	0	5405
883	1	1403
884	0	1558
884	1	1116
885	0	7268
885	1	664
886	2	1324
887	0	3915
887	1	5748
888	0	7504
888	1	5748
889	2	6243
890	0	4736
890	1	4594
891	2	4276
892	0	1103
892	1	7011
893	0	5432
893	1	5463
894	2	3545
895	0	3490
895	1	5463
896	0	8087
896	1	5463
897	2	8538
898	0	7763
898	1	8538
899	0	7404
899	1	202
900	0	665
900	1	202
901	0	7044
901	1	202
902	2	4817
903	0	7526
903	1	2652
904	0	5226
904	1	624
905	2	2675
906	2	1015
907	0	5226
907	1	7493
908	0	3910
908	1	7493
909	2	108
910	2	4859
911	0	7191
911	1	5312
912	0	7071
912	1	5312
913	0	543
913	1	5909
914	0	2821
914	1	5909
915	2	789
916	2	6380
917	0	4776
917	1	4766
918	0	6575
918	1	4766
919	2	1275
920	2	4978
921	2	6293
922	0	6893
922	1	110
923	0	1722
923	1	110
924	2	4733
925	0	7404
925	1	7011
926	0	4835
926	1	7011
927	2	1685
928	0	4776
928	1	5463
929	0	8358
929	1	45
930	0	7526
930	1	45
931	2	8480
932	2	4738
933	0	1788
933	1	4993
934	0	4754
934	1	1761
935	0	7044
935	1	1761
936	0	4799
936	1	3284
937	0	3915
937	1	2652
938	0	3408
938	1	2652
939	0	1199
939	1	2760
940	0	4835
940	1	2760
941	0	7806
941	1	7391
942	0	1798
942	1	4766
943	0	5405
943	1	3827
944	0	7044
944	1	2652
945	0	5432
945	1	1746
946	0	4144
946	1	1116
947	0	7044
947	1	1116
948	2	1456
949	0	6522
949	1	7679
950	2	666
951	2	526
952	0	6080
952	1	5261
953	0	8156
953	1	5261
954	2	1393
955	2	6347
956	2	922
957	2	3432
958	2	4943
959	0	7526
959	1	5261
960	2	1031
961	0	391
961	1	5261
962	0	151
962	1	5261
963	2	1152
964	2	2718
965	0	6544
965	1	5261
966	2	320
967	2	4132
968	2	3328
969	0	630
969	1	2652
970	2	2366
971	2	8060
972	0	3915
972	1	3067
973	0	4164
973	1	5191
974	0	3910
974	1	5191
975	0	6893
975	1	5312
976	0	2253
976	1	5312
977	2	5191
978	0	8358
978	1	5191
979	0	7044
979	1	5191
980	0	6575
980	1	5191
981	0	4016
981	1	1191
982	0	8555
982	1	2200
983	2	3044
984	0	7071
984	1	1753
985	0	6522
985	1	5191
986	0	7044
986	1	5902
987	0	4835
987	1	7679
988	2	2200
989	0	7044
989	1	1191
990	2	2110
991	0	5540
991	1	5748
992	0	1163
992	1	468
993	0	7742
993	1	1179
994	0	3774
994	1	1179
995	0	3412
995	1	1179
996	0	1532
996	1	4594
997	0	1199
997	1	1456
998	2	757
999	2	6960
1000	2	7579
1001	2	6120
1002	0	2493
1002	1	5463
1003	0	5540
1003	1	5463
1004	0	5540
1004	1	5909
1005	0	3551
1005	1	468
1006	0	3638
1006	1	468
1007	0	1188
1007	1	5748
1008	2	896
1009	0	3551
1009	1	624
1010	0	7742
1010	1	4682
1011	0	3774
1011	1	4682
1012	0	3412
1012	1	4682
1013	2	6938
1014	2	7359
1015	0	7404
1015	1	5848
1016	0	3915
1016	1	5848
1017	2	8505
1018	2	3861
1019	2	764
1020	0	3412
1020	1	5261
1021	2	1880
1022	2	5109
1023	2	7275
1024	0	6575
1024	1	2480
1025	0	3966
1025	1	5261
1026	0	7526
1026	1	5909
1027	0	630
1027	1	5839
1028	0	6080
1028	1	5839
1029	0	2077
1029	1	5839
1030	0	7404
1030	1	3488
1031	0	1103
1031	1	3488
1032	2	6736
1033	2	5830
1034	0	1992
1034	1	5261
1035	2	3726
1036	0	4441
1036	1	5261
1037	0	675
1037	1	5261
1038	0	4044
1038	1	6539
1039	2	8614
1040	2	7239
1041	0	3408
1041	1	5261
1042	2	4752
1043	0	8358
1043	1	5261
1044	2	1698
1045	2	5437
1046	2	3566
1047	0	6332
1047	1	5630
1048	0	6575
1048	1	5630
1049	0	1103
1049	1	7391
1050	0	4486
1050	1	1213
1051	0	7044
1051	1	1213
1052	0	1798
1052	1	2118
1053	0	3915
1053	1	2118
1054	0	1788
1054	1	45
1055	0	2284
1055	1	2412
1056	2	405
1057	0	1199
1057	1	4427
1058	2	673
1059	2	6672
1060	2	1327
1061	0	6522
1061	1	1753
1062	0	8555
1062	1	4812
1063	2	8062
1064	0	7770
1064	1	5694
1065	0	5226
1065	1	1179
1066	2	7629
1067	0	5226
1067	1	5463
1068	0	4486
1068	1	5463
1069	2	420
1070	0	1199
1070	1	4510
1071	0	5847
1071	1	4510
1072	0	6511
1072	1	4510
1073	0	665
1073	1	4510
1074	0	3551
1074	1	4510
1075	2	6885
1076	2	2925
1077	2	317
1078	0	1199
1078	1	1213
1079	2	3832
1080	2	2492
1081	2	3822
1082	2	5821
1083	0	4486
1083	1	1179
1084	0	1138
1084	1	4766
1085	0	7681
1085	1	7391
1086	2	3042
1087	0	2976
1087	1	7391
1088	2	4630
1089	2	4969
1090	0	3967
1090	1	415
1091	0	9
1091	1	415
1092	0	5432
1092	1	4766
1093	0	3915
1093	1	7667
1094	0	2413
1094	1	7667
1095	0	5432
1095	1	4682
1096	0	5226
1096	1	4682
1097	2	7796
1098	2	7470
1099	0	1788
1099	1	3067
1100	0	3551
1100	1	5839
1101	2	3358
1102	0	6893
1102	1	7391
1103	0	7404
1103	1	4682
1104	0	7737
1104	1	4682
1105	2	2437
1106	0	3551
1106	1	415
1107	0	3774
1107	1	415
1108	0	7742
1108	1	7647
1109	0	982
1109	1	7647
1110	2	6621
1111	0	1199
1111	1	621
1112	0	237
1112	1	1403
1113	0	448
1113	1	7679
1114	2	7145
1115	0	3774
1115	1	2412
1116	2	4288
1117	2	7671
1118	0	895
1118	1	2412
1119	2	2349
1120	0	1199
1120	1	7612
1121	2	2334
1122	2	6541
1123	0	3164
1123	1	5261
1124	0	5432
1124	1	5468
1125	2	4364
1126	0	7044
1126	1	5468
1127	2	1169
1128	2	3249
1129	0	2042
1129	1	7391
1130	0	6332
1130	1	7391
1131	0	3551
1131	1	4682
1132	2	5958
1133	0	5765
1133	1	7426
1134	0	1103
1134	1	7426
1135	0	3490
1135	1	45
1136	0	3915
1136	1	4398
1137	0	7044
1137	1	5748
1138	2	5630
1139	0	7404
1139	1	5630
1140	0	5226
1140	1	5630
1141	2	7623
1142	0	3915
1142	1	368
1143	0	3551
1143	1	7250
1144	2	2616
1145	0	2284
1145	1	4399
1146	0	5432
1146	1	4399
1147	0	7555
1147	1	8538
1148	0	900
1148	1	8538
1149	2	1750
1150	0	7404
1150	1	5299
1151	0	7044
1151	1	5299
1152	0	7737
1152	1	7391
1153	0	6522
1153	1	5839
1154	0	1103
1154	1	5312
1155	0	2077
1155	1	5630
1156	0	5432
1156	1	6287
1157	2	6358
1158	2	5989
1159	0	5712
1159	1	7391
1160	0	1072
1160	1	7391
1161	0	8358
1161	1	7391
1162	2	4262
1163	0	7404
1163	1	468
1164	2	1823
1165	2	7547
1166	0	151
1166	1	3516
1167	0	8569
1167	1	8538
1168	0	5226
1168	1	8538
1169	2	321
1170	2	2046
1171	2	1265
1172	0	1199
1172	1	5299
1173	0	2475
1173	1	7679
1174	2	6068
1175	0	6575
1175	1	5463
1176	2	1541
1177	0	6522
1177	1	4660
1178	0	5236
1178	1	2760
1179	2	1239
1180	0	3102
1180	1	4510
1181	0	2821
1181	1	4510
1182	0	559
1182	1	4510
1183	2	4491
1184	0	1402
1184	1	4510
1185	0	8431
1185	1	4230
1186	2	7469
1187	0	1992
1187	1	4816
1188	0	5175
1188	1	7370
1189	2	3552
1190	0	7191
1190	1	2469
1191	0	7044
1191	1	2469
1192	0	7071
1192	1	2469
1193	2	2469
1194	2	4638
1195	2	7578
1196	2	8012
1197	0	1788
1197	1	5468
1198	2	6825
1199	0	5405
1199	1	4398
1200	2	3683
1201	0	7404
1201	1	7370
1202	0	1046
1202	1	5261
1203	2	8005
1204	2	8244
1205	2	6189
1206	0	805
1206	1	5468
1207	2	7133
1208	0	7044
1208	1	4660
1209	2	739
1210	2	5842
1211	2	7951
1212	2	478
1213	2	6310
1214	0	8580
1214	1	624
1215	2	1950
1216	2	7
1217	0	268
1217	1	8138
1218	2	5225
1219	0	7044
1219	1	110
1220	0	982
1220	1	5902
1221	0	7118
1221	1	5902
1222	0	3966
1222	1	7391
1223	0	7737
1223	1	8538
1224	0	1103
1224	1	4230
1225	0	7526
1225	1	7370
1226	2	7729
1227	2	1236
1228	2	6854
1229	0	1199
1229	1	4594
1230	0	1199
1230	1	3515
1231	0	4776
1231	1	3515
1232	2	4351
